Time,Tips,Hum%,TempC,voltMeasure(V),readVcc(mV),Event
2015-04-30T15:43:02,0,39.00,22.00,4.84,4850,Normal
2015-04-30T15:44:01,0,39.00,22.00,4.79,4850,Normal
2015-04-30T15:45:01,0,39.00,22.00,4.83,4850,Normal
2015-04-30T15:46:01,0,39.00,22.00,4.86,4850,Normal
2015-04-30T15:47:00,0,39.00,22.00,4.85,4850,Normal
2015-04-30T15:48:00,0,39.00,22.00,4.76,4850,Normal
2015-04-30T15:49:00,0,39.00,22.00,4.79,4850,Normal
2015-04-30T15:50:08,0,39.00,22.00,4.86,4850,Normal
2015-04-30T15:51:07,0,39.00,22.00,4.83,4850,Normal
2015-04-30T15:52:07,0,39.00,22.00,4.83,4850,Normal
2015-04-30T15:53:07,0,39.00,22.00,4.80,4850,Normal
2015-04-30T15:54:06,0,39.00,22.00,4.83,4850,Normal
2015-04-30T15:55:06,0,39.00,22.00,4.81,4850,Normal
2015-04-30T15:56:06,0,39.00,22.00,4.81,4850,Normal
2015-04-30T15:57:05,0,39.00,22.00,4.83,4850,Normal
2015-04-30T15:58:05,0,39.00,22.00,4.77,4850,Normal
2015-04-30T15:59:05,0,39.00,22.00,4.83,4850,Normal
2015-04-30T16:00:04,0,39.00,22.00,4.80,4850,Normal
2015-04-30T16:00:05,0,39.00,22.00,4.77,4850,Daily backup
2015-04-30T16:01:00,0,39.00,22.00,4.75,4850,Normal
2015-04-30T16:02:08,0,39.00,22.00,4.87,4850,Normal
2015-04-30T16:03:07,0,39.00,22.00,4.82,4850,Normal
2015-04-30T16:04:07,0,39.00,22.00,4.84,4850,Normal
2015-04-30T16:05:07,0,39.00,22.00,4.83,4850,Normal
2015-04-30T16:06:06,0,39.00,22.00,4.73,4850,Normal
2015-04-30T16:07:06,0,39.00,22.00,4.82,4850,Normal
2015-04-30T16:08:06,0,39.00,22.00,4.80,4850,Normal
2015-04-30T16:09:05,0,39.00,22.00,4.82,4850,Normal
2015-04-30T16:10:05,0,39.00,22.00,4.84,4850,Normal
2015-04-30T16:11:05,0,39.00,22.00,4.84,4850,Normal
2015-04-30T16:12:05,0,39.00,22.00,4.77,4850,Normal
2015-04-30T16:13:04,0,39.00,22.00,4.74,4850,Normal
2015-04-30T16:14:04,0,39.00,22.00,4.77,4850,Normal
2015-04-30T16:15:04,0,39.00,22.00,4.79,4850,Normal
2015-04-30T16:16:03,0,39.00,22.00,4.85,4850,Normal
2015-04-30T16:17:03,0,39.00,22.00,4.76,4850,Normal
2015-04-30T16:18:03,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:19:02,0,39.00,22.00,4.74,4850,Normal
2015-04-30T16:20:02,0,39.00,22.00,4.72,4850,Normal
2015-04-30T16:21:02,0,39.00,22.00,4.81,4850,Normal
2015-04-30T16:22:01,0,39.00,22.00,4.88,4850,Normal
2015-04-30T16:23:01,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:24:01,0,39.00,22.00,4.74,4850,Normal
2015-04-30T16:25:00,0,39.00,22.00,4.81,4850,Normal
2015-04-30T16:26:00,0,39.00,22.00,4.74,4850,Normal
2015-04-30T16:27:00,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:28:08,0,39.00,22.00,4.86,4850,Normal
2015-04-30T16:29:07,0,39.00,22.00,4.75,4850,Normal
2015-04-30T16:30:07,0,39.00,22.00,4.81,4850,Normal
2015-04-30T16:31:07,0,39.00,22.00,4.88,4850,Normal
2015-04-30T16:32:06,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:33:06,0,39.00,22.00,4.91,4850,Normal
2015-04-30T16:34:06,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:35:05,0,39.00,22.00,4.85,4850,Normal
2015-04-30T16:36:05,0,39.00,22.00,4.88,4850,Normal
2015-04-30T16:37:05,0,39.00,22.00,4.85,4850,Normal
2015-04-30T16:38:04,0,39.00,22.00,4.83,4850,Normal
2015-04-30T16:39:04,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:40:04,0,39.00,22.00,4.75,4850,Normal
2015-04-30T16:41:03,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:42:03,0,39.00,22.00,4.86,4850,Normal
2015-04-30T16:43:03,0,39.00,22.00,4.74,4850,Normal
2015-04-30T16:44:02,0,39.00,22.00,4.77,4850,Normal
2015-04-30T16:45:02,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:46:02,0,39.00,22.00,4.84,4850,Normal
2015-04-30T16:47:01,0,39.00,22.00,4.75,4850,Normal
2015-04-30T16:48:01,0,39.00,22.00,4.83,4850,Normal
2015-04-30T16:49:01,0,39.00,22.00,4.76,4850,Normal
2015-04-30T16:50:00,0,39.00,22.00,4.75,4850,Normal
2015-04-30T16:51:00,0,39.00,22.00,4.84,4850,Normal
2015-04-30T16:52:00,0,39.00,22.00,4.75,4850,Normal
2015-04-30T16:53:08,0,39.00,22.00,4.86,4850,Normal
2015-04-30T16:54:07,0,39.00,22.00,4.75,4850,Normal
2015-04-30T16:55:07,0,39.00,22.00,4.81,4850,Normal
2015-04-30T16:56:07,0,39.00,22.00,4.72,4850,Normal
2015-04-30T16:57:06,0,39.00,22.00,4.78,4850,Normal
2015-04-30T16:58:06,0,39.00,22.00,4.84,4850,Normal
2015-04-30T16:59:06,0,39.00,22.00,4.85,4850,Normal
2015-04-30T17:00:05,0,39.00,22.00,4.76,4850,Normal
